
Fruits,3/29/2011,9631,9.33
Cereal,6/20/2010,8686,205.70
Personal Care,12/10/2013,8108,81.73
Personal Care,6/4/2013,6496,81.73
Personal Care,2/8/2013,9479,81.73
Office Supplies,9/2/2010,4719,651.21
Cosmetics,3/22/2016,6908,437.20
Personal Care,8/22/2010,2769,81.73
Clothes,7/9/2017,6058,109.28
Cosmetics,1/31/2016,2561,437.20
Household,2/13/2013,5095,668.27
Household,6/30/2016,8508,668.27
Snacks,3/12/2016,4681,152.58
Personal Care,11/5/2010,7525,81.73
Fruits,7/3/2011,7981,9.33
Baby Food,2/19/2015,9025,255.28
Cosmetics,12/30/2015,660,437.20
Snacks,12/20/2016,4922,152.58
Cereal,8/27/2010,880,205.70
Snacks,6/3/2013,9631,152.58
Beverages,3/18/2016,9307,47.45
Fruits,1/10/2011,66,9.33
Meat,6/9/2017,9103,421.89
Vegetables,8/24/2010,5641,154.06
Vegetables,2/19/2016,5935,154.06
Beverages,1/10/2015,8270,47.45
Household,1/1/2016,7964,668.27
Clothes,9/1/2013,2366,109.28
Personal Care,1/20/2015,5856,81.73
Cosmetics,2/9/2013,4845,437.20
Snacks,3/16/2013,2774,152.58
Vegetables,3/17/2014,5119,154.06
Beverages,4/5/2012,4383,47.45
Cosmetics,2/22/2012,5104,437.20
Cereal,11/30/2015,8847,205.70
Vegetables,7/22/2011,9212,154.06
Meat,8/13/2014,6829,421.89
Cosmetics,5/31/2011,4359,437.20
Snacks,11/5/2015,1494,152.58
Snacks,7/28/2012,9958,152.58
Personal Care,11/1/2013,8506,81.73
Vegetables,3/19/2010,7924,154.06
Cosmetics,4/14/2012,6029,437.20
Cosmetics,7/20/2016,2670,437.20
Meat,10/13/2016,4726,421.89
Snacks,5/28/2015,1110,152.58
Vegetables,2/6/2012,7763,154.06
Meat,3/16/2015,2659,421.89
Fruits,3/7/2015,803,9.33
Cereal,2/17/2011,9230,205.70
Personal Care,7/31/2014,2009,81.73
Cosmetics,5/26/2015,5238,437.20
Fruits,11/20/2015,2047,9.33
Cereal,10/30/2011,7597,205.70
Cereal,6/10/2011,4080,205.70
Cosmetics,6/3/2016,5721,437.20
Personal Care,8/14/2010,3773,81.73
Fruits,10/15/2016,1523,9.33
Cereal,2/12/2017,9289,205.70
Beverages,7/26/2017,9418,47.45
Personal Care,10/23/2013,1292,81.73
Household,2/25/2010,6321,668.27
Snacks,10/4/2015,2947,152.58
Meat,7/20/2010,1644,421.89
Vegetables,3/8/2017,9917,154.06
Meat,12/7/2013,7302,421.89
Meat,3/21/2014,367,421.89
Fruits,5/18/2017,7710,9.33
Cosmetics,6/14/2012,4960,437.20
Cosmetics,4/10/2012,9780,437.20
Fruits,10/19/2011,6862,9.33
Vegetables,8/16/2014,2928,154.06
Fruits,1/21/2014,1735,9.33
Clothes,1/13/2012,9068,109.28
Meat,5/9/2015,7744,421.89
Baby Food,9/21/2016,2612,255.28
Snacks,9/15/2013,5553,152.58
Meat,7/4/2012,477,421.89
Fruits,8/8/2016,8326,9.33
Vegetables,5/23/2015,2074,154.06
Cosmetics,9/12/2010,1727,437.20
Personal Care,12/24/2012,9319,81.73
Snacks,11/2/2014,3920,152.58
Clothes,6/29/2017,6626,109.28
Vegetables,11/22/2011,5569,154.06
Fruits,9/30/2012,909,9.33
Office Supplies,12/1/2016,9839,651.21
Vegetables,9/30/2014,1581,154.06
Household,7/29/2016,2392,668.27
Snacks,2/5/2011,558,152.58
Vegetables,7/25/2014,1395,154.06
Vegetables,1/5/2014,2252,154.06
Vegetables,6/21/2016,7509,154.06
Office Supplies,11/21/2014,3578,651.21
Household,8/21/2014,3900,668.27
Baby Food,8/1/2014,3950,255.28
Household,11/13/2010,6232,668.27
Cosmetics,11/5/2015,5282,437.20
Household,6/6/2016,2668,668.27
Personal Care,9/30/2015,1988,81.73
Household,3/13/2014,3873,668.27
Meat,4/2/2013,983,421.89
Personal Care,8/28/2011,3011,81.73
Cosmetics,10/16/2016,1680,437.20
Clothes,8/10/2010,5745,109.28
Meat,12/22/2013,5993,421.89
Personal Care,10/2/2014,240,81.73
Cereal,1/5/2017,8336,205.70
Cereal,7/14/2014,7161,205.70
Vegetables,4/20/2017,5624,154.06
Baby Food,6/8/2017,9670,255.28
Meat,9/12/2015,7271,421.89
Snacks,2/13/2010,3432,152.58
Office Supplies,12/14/2014,5190,651.21
Beverages,6/5/2011,6612,47.45
Household,2/19/2012,3796,668.27
Fruits,10/20/2011,9872,9.33
Clothes,10/14/2013,2,109.28
Personal Care,2/26/2011,6378,81.73
Snacks,3/10/2013,3223,152.58
Meat,4/18/2011,1793,421.89
Household,2/4/2013,5373,668.27
Vegetables,12/1/2015,4282,154.06
Cereal,7/30/2010,866,205.70
Beverages,6/19/2015,4508,47.45
Fruits,6/4/2017,5635,9.33
Snacks,2/28/2011,2037,152.58
Household,1/11/2016,3328,668.27
Cosmetics,4/20/2010,9043,437.20
Personal Care,12/21/2014,5751,81.73
Cereal,3/26/2014,2048,205.70
Baby Food,4/10/2012,3567,255.28
Cereal,5/8/2014,7967,205.70
Personal Care,6/2/2015,9941,81.73
Fruits,7/5/2011,6212,9.33
Baby Food,1/24/2011,537,255.28
Meat,1/13/2016,8699,421.89
Meat,6/26/2010,3518,421.89
Meat,6/3/2017,9842,421.89
Cereal,9/11/2011,9550,205.70
Personal Care,8/23/2014,6554,81.73
Meat,8/8/2014,1795,421.89
Beverages,2/14/2016,8249,47.45
Fruits,6/12/2013,5919,9.33
Meat,1/14/2017,6842,421.89
Clothes,12/3/2011,85,109.28
Beverages,6/20/2014,6746,47.45
Beverages,8/13/2015,4957,47.45
Meat,12/10/2014,4877,421.89
Personal Care,11/14/2016,3699,81.73
Personal Care,10/1/2011,647,81.73
Cosmetics,6/28/2017,1975,437.20
Beverages,3/19/2015,5971,47.45
Cereal,8/7/2013,7950,205.70
Cosmetics,10/31/2014,5262,437.20
Vegetables,10/16/2010,2287,154.06
Clothes,2/21/2017,5436,109.28
Household,7/17/2016,8151,668.27
Beverages,6/7/2015,5906,47.45
Personal Care,7/9/2017,1205,81.73
Office Supplies,6/12/2012,8586,651.21
Vegetables,6/2/2017,9614,154.06
Baby Food,11/2/2012,7890,255.28
Cereal,4/3/2014,4042,205.70
Baby Food,7/26/2015,732,255.28
Meat,7/7/2015,7652,421.89
Household,11/30/2013,6526,668.27
Cereal,6/6/2015,6109,205.70
Snacks,8/21/2010,7187,152.58
Cosmetics,2/13/2010,7577,437.20
Cosmetics,5/18/2010,7128,437.20
Snacks,10/3/2012,2720,152.58
Cereal,2/6/2012,3264,205.70
Clothes,9/4/2015,4702,109.28
Household,8/30/2016,5008,668.27
Meat,2/7/2013,9187,421.89
Beverages,9/3/2011,4275,47.45
Office Supplies,4/26/2016,4339,651.21
Office Supplies,12/1/2016,5478,651.21
Office Supplies,10/6/2015,822,651.21
Personal Care,3/20/2016,5532,81.73
Vegetables,5/7/2011,1801,154.06
Personal Care,6/6/2010,3851,81.73
Household,6/12/2012,2938,668.27
Vegetables,6/13/2017,2349,154.06
Clothes,3/11/2015,2400,109.28
Meat,8/19/2011,5439,421.89
Meat,1/7/2010,848,421.89
Office Supplies,8/29/2014,37,651.21
Snacks,12/30/2011,1448,152.58
Fruits,3/31/2012,5556,9.33
Fruits,5/6/2015,9864,9.33
Beverages,9/18/2014,3909,47.45
Beverages,3/12/2016,4259,47.45
Cosmetics,7/24/2011,9512,437.20
Beverages,7/26/2012,5298,47.45
Fruits,11/24/2016,9278,9.33
Cereal,12/10/2011,6145,205.70
Vegetables,6/9/2016,2621,154.06
Beverages,2/14/2016,2463,47.45
Office Supplies,12/6/2012,1456,651.21
Household,8/30/2013,2417,668.27
Cosmetics,1/9/2011,196,437.20
Office Supplies,2/25/2010,6672,651.21
Snacks,4/1/2017,5755,152.58
Snacks,1/28/2013,8390,152.58
Household,4/28/2017,7548,668.27
Personal Care,9/1/2016,3236,81.73
Personal Care,12/30/2013,7489,81.73
Snacks,1/18/2017,9375,152.58
Fruits,11/30/2011,9991,9.33
Household,3/29/2012,7469,668.27
Beverages,1/13/2010,1969,47.45
Snacks,4/19/2017,684,152.58
Beverages,10/18/2016,2837,47.45
Beverages,4/22/2011,4683,47.45
Cosmetics,3/25/2012,4508,437.20
Cereal,2/9/2013,7631,205.70
Cereal,2/15/2016,1398,205.70
Meat,2/25/2013,190,421.89
Vegetables,4/18/2012,419,154.06
Snacks,5/8/2011,5527,152.58
Beverages,10/1/2016,987,47.45
Household,1/27/2017,9304,668.27
Snacks,2/4/2017,5014,152.58
Fruits,4/23/2011,9685,9.33
Personal Care,5/27/2010,6916,81.73
Household,10/14/2014,7336,668.27
Clothes,10/11/2010,3606,109.28
Personal Care,4/9/2012,5418,81.73
Vegetables,7/5/2011,4498,154.06
Personal Care,2/23/2013,9598,81.73
Office Supplies,5/6/2015,1506,651.21
Baby Food,7/14/2013,8039,255.28
Office Supplies,10/15/2011,9045,651.21
Snacks,6/15/2011,1404,152.58
Beverages,12/11/2014,4028,47.45
Clothes,5/21/2014,2859,109.28
Baby Food,7/13/2010,5870,255.28
Office Supplies,7/24/2016,8067,651.21
Personal Care,6/9/2016,6485,81.73
Cereal,2/10/2014,5191,205.70
Vegetables,8/7/2014,286,154.06
Clothes,8/16/2012,4897,109.28
Personal Care,7/19/2011,4187,81.73
Fruits,1/4/2012,348,9.33
Personal Care,9/18/2015,7604,81.73
Baby Food,1/26/2014,7209,255.28
Cosmetics,9/14/2014,2449,437.20
Vegetables,12/8/2014,3643,154.06
Cereal,2/27/2013,3138,205.70
Fruits,8/14/2012,314,9.33
Personal Care,1/19/2010,6583,81.73
Household,8/11/2014,387,668.27
Beverages,10/21/2013,2199,47.45
Beverages,2/19/2015,9525,47.45
Beverages,1/10/2012,1900,47.45
Office Supplies,4/28/2010,5893,651.21
Vegetables,12/7/2016,101,154.06
Cereal,5/2/2013,154,205.70
Personal Care,5/7/2012,3714,81.73
Snacks,7/4/2016,5474,152.58
Household,4/8/2014,2155,668.27
Cereal,1/29/2014,7515,205.70
Personal Care,4/21/2010,7338,81.73
Cereal,4/24/2017,4442,205.70
Baby Food,9/1/2012,3675,255.28
Baby Food,8/28/2016,6919,255.28
Vegetables,10/4/2012,8082,154.06
Meat,1/10/2012,8109,421.89
Personal Care,6/6/2011,9973,81.73
Cereal,10/15/2012,3678,205.70
Beverages,6/6/2011,1261,47.45
Cosmetics,1/30/2015,1789,437.20
Clothes,5/28/2017,6361,109.28
Household,11/29/2016,3107,668.27
Personal Care,3/5/2013,2187,81.73
Vegetables,8/16/2010,794,154.06
Personal Care,9/30/2014,8152,81.73
Snacks,3/2/2013,516,152.58
Personal Care,4/17/2017,6171,81.73
Vegetables,2/3/2013,436,154.06
Fruits,4/25/2010,658,9.33
Snacks,12/29/2015,1219,152.58
Cereal,7/1/2015,8527,205.70
Fruits,3/15/2014,6028,9.33
Cosmetics,12/22/2010,9193,437.20
Baby Food,2/6/2017,527,255.28
Office Supplies,8/24/2014,4568,651.21
Vegetables,3/29/2013,2881,154.06
Office Supplies,1/5/2016,9067,651.21
Office Supplies,10/15/2015,3754,651.21
Household,1/13/2014,9604,668.27
Snacks,1/28/2017,6310,152.58
Fruits,2/23/2017,5594,9.33
Vegetables,5/5/2011,6212,154.06
Cereal,12/14/2012,8950,205.70
Baby Food,6/3/2017,1626,255.28
Beverages,9/2/2013,4087,47.45
Beverages,8/15/2010,3214,47.45
Baby Food,9/9/2010,7918,255.28
Beverages,7/27/2013,4141,47.45
Meat,6/11/2012,9857,421.89
Personal Care,12/3/2012,71,81.73
Meat,2/9/2014,1819,421.89
Baby Food,5/18/2012,9169,255.28
Office Supplies,10/3/2012,8218,651.21
Vegetables,7/13/2017,2097,154.06
Snacks,12/4/2014,5967,152.58
Vegetables,2/22/2013,2021,154.06
Clothes,11/24/2013,4482,109.28
Meat,3/2/2016,4604,421.89
Fruits,6/6/2012,5675,9.33
Cereal,2/26/2015,8011,205.70
Snacks,3/1/2015,3961,152.58
Fruits,9/11/2015,2904,9.33
Beverages,6/27/2013,6253,47.45
Household,2/15/2010,2450,668.27
Clothes,11/1/2015,1967,109.28
Snacks,5/26/2015,2311,152.58
Cosmetics,5/21/2017,3016,437.20
Cereal,6/29/2012,651,205.70
Clothes,3/18/2015,3814,109.28
Office Supplies,7/29/2014,8136,651.21
Cereal,11/4/2015,1276,205.70
Household,12/23/2013,7927,668.27
Cosmetics,7/28/2012,4814,437.20
Vegetables,7/4/2012,5691,154.06
Beverages,9/21/2015,6344,47.45
Household,11/11/2013,9591,668.27
Cereal,10/16/2014,280,205.70
Clothes,1/24/2016,290,109.28
Beverages,4/24/2016,3534,47.45
Fruits,6/12/2011,954,9.33
Clothes,7/30/2013,5523,109.28
Clothes,12/16/2016,7246,109.28
Vegetables,11/27/2016,8159,154.06
Household,8/1/2013,7329,668.27
Office Supplies,10/19/2015,5856,651.21
Clothes,6/26/2014,1869,109.28
Vegetables,10/15/2016,5529,154.06
Baby Food,12/31/2011,4029,255.28
Vegetables,3/3/2013,6592,154.06
Beverages,7/3/2015,9474,47.45
Cosmetics,4/4/2015,959,437.20
Household,7/19/2013,6366,668.27
Household,7/21/2012,3044,668.27
Office Supplies,9/24/2011,5372,651.21
Cereal,8/6/2011,9761,205.70
Snacks,7/11/2017,9653,152.58
Personal Care,3/29/2013,523,81.73
Meat,1/11/2010,4876,421.89
Cosmetics,9/1/2012,7246,437.20
Personal Care,8/26/2015,9202,81.73
Office Supplies,7/10/2014,4343,651.21
Vegetables,4/6/2017,3298,154.06
Clothes,3/12/2010,8728,109.28
Vegetables,10/13/2014,326,154.06
Vegetables,9/9/2015,9816,154.06
Cosmetics,1/2/2010,5951,437.20
Baby Food,1/13/2011,9519,255.28
Cosmetics,3/18/2014,8337,437.20
Meat,1/11/2016,2254,421.89
Fruits,4/7/2010,8148,9.33
Fruits,6/25/2014,4932,9.33
Vegetables,3/24/2013,8548,154.06
Fruits,10/30/2014,6969,9.33
Snacks,4/30/2017,5201,152.58
Personal Care,4/1/2012,279,81.73
Cereal,2/13/2011,6271,205.70
Clothes,5/21/2011,9275,109.28
Cereal,5/5/2015,2422,205.70
Fruits,3/15/2011,873,9.33
Personal Care,10/3/2014,6819,81.73
Cosmetics,7/22/2012,4484,437.20
Cosmetics,3/2/2011,5124,437.20
Office Supplies,8/18/2010,2025,651.21
Cereal,11/6/2015,5504,205.70
Clothes,1/24/2010,7909,109.28
Vegetables,9/2/2011,8620,154.06
Meat,5/25/2017,9049,421.89
Snacks,9/8/2013,7638,152.58
Clothes,10/7/2010,4861,109.28
Beverages,2/19/2016,8222,47.45
Meat,8/24/2015,7257,421.89
Beverages,2/20/2015,8535,47.45
Vegetables,12/15/2013,653,154.06
Baby Food,4/14/2016,9242,255.28
Clothes,3/28/2012,1962,109.28
Clothes,12/2/2011,3506,109.28
Snacks,5/8/2011,598,152.58
Snacks,5/30/2011,6993,152.58
Office Supplies,1/15/2014,8476,651.21
Office Supplies,11/21/2010,7865,651.21
Vegetables,5/20/2017,9,154.06
Household,12/11/2015,6787,668.27
Snacks,10/7/2012,2111,152.58
Fruits,5/4/2011,6924,9.33
Cereal,3/14/2016,4197,205.70
Household,1/10/2014,3938,668.27
Baby Food,4/14/2015,8181,255.28
Vegetables,7/24/2012,5994,154.06
Vegetables,8/31/2014,8476,154.06
Cereal,7/12/2012,3757,205.70
Vegetables,4/21/2013,1997,154.06
Beverages,11/4/2013,389,47.45
Fruits,1/24/2012,8158,9.33
Cosmetics,9/26/2010,1557,437.20
Baby Food,9/11/2013,8872,255.28
Fruits,6/24/2014,5422,9.33
Cosmetics,4/7/2015,8555,437.20
Cosmetics,7/7/2015,2650,437.20
Cosmetics,9/29/2015,4119,437.20
Personal Care,10/2/2013,6404,81.73
Cosmetics,12/25/2015,4979,437.20
Cosmetics,1/1/2011,2349,437.20
Cosmetics,3/2/2011,3050,437.20
Cereal,12/17/2010,8649,205.70
Personal Care,7/4/2013,2744,81.73
Office Supplies,8/23/2011,5967,651.21
Baby Food,5/26/2014,977,255.28
Baby Food,12/16/2012,7468,255.28
Personal Care,9/14/2014,7162,81.73
Fruits,9/19/2016,8815,9.33
Cosmetics,3/1/2017,3214,437.20
Meat,6/21/2011,8174,421.89
Vegetables,4/14/2011,3545,154.06
Snacks,5/19/2010,6208,152.58
Household,3/5/2011,5072,668.27
Beverages,5/10/2013,6080,47.45
Cosmetics,2/12/2010,7207,437.20
Vegetables,8/19/2014,3456,154.06
Snacks,11/12/2010,1864,152.58
Vegetables,5/2/2010,6498,154.06
Fruits,6/27/2010,3458,9.33
Baby Food,8/15/2013,5872,255.28
Snacks,7/11/2015,8903,152.58
Baby Food,11/2/2016,4741,255.28
Clothes,9/9/2011,7612,109.28
Baby Food,3/18/2014,8770,255.28
Snacks,11/16/2016,1500,152.58
Fruits,1/5/2017,6122,9.33
Beverages,1/4/2013,4982,47.45
Household,9/9/2015,7461,668.27
Cosmetics,3/17/2014,4970,437.20
Cosmetics,2/24/2010,5951,437.20
Beverages,9/29/2013,879,47.45
Cosmetics,5/6/2017,7258,437.20
Cereal,5/18/2014,4623,205.70
Baby Food,9/7/2010,9544,255.28
Cosmetics,3/6/2013,617,437.20
Household,11/25/2010,3473,668.27
Household,9/5/2016,5773,668.27
Baby Food,5/2/2010,2210,255.28
Household,8/7/2010,9507,668.27
Meat,10/14/2010,1419,421.89
Cosmetics,10/31/2012,3733,437.20
Office Supplies,12/17/2015,9264,651.21
Clothes,11/16/2012,2863,109.28
Clothes,4/17/2016,6409,109.28
Snacks,4/8/2017,3813,152.58
Vegetables,9/15/2011,6018,154.06
Personal Care,9/22/2011,5997,81.73
Clothes,7/28/2011,3755,109.28
Beverages,2/18/2014,1328,47.45
Cosmetics,1/5/2012,7784,437.20
Household,1/18/2011,8769,668.27
Meat,4/17/2010,1590,421.89
Beverages,2/29/2016,9875,47.45
Office Supplies,6/8/2011,2848,651.21
Household,1/7/2014,6764,668.27
Baby Food,8/9/2012,9910,255.28
Baby Food,11/18/2015,7602,255.28
Beverages,11/17/2010,7190,47.45
Cereal,3/13/2012,3053,205.70
Meat,10/15/2012,1602,421.89
Meat,6/14/2010,6280,421.89
Baby Food,8/17/2011,2560,255.28
Baby Food,6/13/2012,2948,255.28
Fruits,2/19/2010,1978,9.33
Clothes,4/25/2014,1220,109.28
Baby Food,12/18/2012,4271,255.28
Clothes,1/24/2014,1761,109.28
Meat,7/4/2011,6351,421.89
Snacks,8/12/2011,7734,152.58
Baby Food,3/10/2014,7634,255.28
Meat,5/1/2016,4805,421.89
Office Supplies,3/11/2016,33,651.21
Cereal,10/11/2016,1136,205.70
Office Supplies,8/3/2014,7962,651.21
Meat,12/20/2010,7392,421.89
Fruits,11/29/2015,8336,9.33
Household,12/17/2013,6737,668.27
Fruits,6/13/2013,569,9.33
Baby Food,5/30/2012,4835,255.28
Fruits,7/10/2017,6574,9.33
Clothes,1/8/2010,9851,109.28
Beverages,1/23/2010,765,47.45
Cereal,5/18/2012,2447,205.70
Personal Care,10/1/2012,58,81.73
Household,10/27/2011,5789,668.27
Office Supplies,4/18/2011,3865,651.21
Cereal,2/26/2010,5540,205.70
Office Supplies,1/9/2016,4101,651.21
Personal Care,1/29/2011,9865,81.73
Cosmetics,6/7/2016,5180,437.20
Cosmetics,8/11/2012,9426,437.20
Cereal,6/28/2011,4016,205.70
Household,8/29/2014,7390,668.27
Vegetables,3/12/2017,22,154.06
Household,6/16/2011,9419,668.27
Snacks,8/1/2013,5114,152.58
Fruits,4/11/2014,3677,9.33
Cereal,11/14/2012,3705,205.70
Personal Care,7/24/2013,829,81.73
Household,1/9/2014,2710,668.27
Meat,10/17/2016,4039,421.89
Household,4/29/2010,1541,668.27
Vegetables,8/20/2010,8971,154.06
Baby Food,2/5/2012,2114,255.28
Personal Care,12/6/2013,3789,81.73
Vegetables,6/1/2016,8843,154.06
Cereal,2/13/2017,9156,205.70
Baby Food,9/2/2014,8640,255.28
Clothes,7/18/2012,8238,109.28
Fruits,4/17/2015,922,9.33
Baby Food,2/27/2017,6697,255.28
Beverages,6/17/2013,7600,47.45
Cosmetics,12/8/2011,2699,437.20
Household,10/25/2013,3091,668.27
Vegetables,1/15/2010,6907,154.06
Beverages,4/30/2015,4307,47.45
Cosmetics,5/21/2011,2485,437.20
Clothes,4/11/2011,663,109.28
Vegetables,3/14/2010,5097,154.06
Cosmetics,12/27/2011,4073,437.20
Beverages,3/8/2010,2908,47.45
Snacks,7/15/2014,8951,152.58
Cosmetics,12/5/2016,6581,437.20
Baby Food,4/23/2010,2210,255.28
Household,3/14/2015,9281,668.27
Baby Food,4/24/2015,3266,255.28
Cereal,5/15/2014,6671,205.70
Personal Care,2/24/2017,4032,81.73
Personal Care,7/27/2010,6916,81.73
Meat,11/23/2012,8922,421.89
Fruits,12/17/2016,679,9.33
Cosmetics,8/28/2016,4850,437.20
Beverages,9/26/2010,1126,47.45
Household,2/24/2014,1230,668.27
Beverages,9/11/2015,9977,47.45
Snacks,12/26/2014,7223,152.58
Personal Care,10/16/2010,5504,81.73
Office Supplies,1/12/2012,1701,651.21
Cereal,7/20/2013,4726,205.70
Personal Care,1/14/2015,519,81.73
Personal Care,4/3/2017,7056,81.73
Snacks,8/31/2010,9340,152.58
Beverages,1/31/2017,4408,47.45
Office Supplies,3/7/2010,6328,651.21
Clothes,2/10/2010,1198,109.28
Office Supplies,8/10/2011,2147,651.21
Meat,6/13/2010,4338,421.89
Meat,11/7/2014,9962,421.89
Office Supplies,5/17/2011,3243,651.21
Vegetables,2/23/2014,5435,154.06
Fruits,8/24/2015,9826,9.33
Cereal,3/11/2013,6733,205.70
Clothes,10/3/2012,8503,109.28
Beverages,1/2/2010,4517,47.45
Fruits,10/26/2016,6186,9.33
Office Supplies,1/25/2012,1953,651.21
Beverages,7/19/2013,2291,47.45
Fruits,8/12/2013,4705,9.33
Clothes,4/6/2013,8730,109.28
Household,10/8/2010,936,668.27
Fruits,1/14/2013,9919,9.33
Household,9/10/2016,1311,668.27
Beverages,11/3/2011,2771,47.45
Cereal,2/26/2016,8993,205.70
Beverages,7/10/2010,6700,47.45
Office Supplies,12/16/2010,9648,651.21
Cereal,11/2/2011,3621,205.70
Beverages,5/16/2012,1438,47.45
Cosmetics,11/9/2012,7947,437.20
Personal Care,11/5/2010,5028,81.73
Office Supplies,7/18/2012,6592,651.21
Fruits,11/10/2013,3582,9.33
Cosmetics,10/6/2011,8971,437.20
Office Supplies,8/25/2015,2764,651.21
Cosmetics,4/4/2013,6998,437.20
Office Supplies,5/1/2012,739,651.21
Cereal,2/6/2014,5086,205.70
Fruits,1/28/2017,8169,9.33
Office Supplies,4/5/2013,150,651.21
Household,8/25/2014,8220,668.27
Vegetables,8/4/2011,1603,154.06
Cosmetics,6/5/2014,6555,437.20
Personal Care,11/5/2011,1361,81.73
Cereal,7/13/2012,1338,205.70
Beverages,2/4/2011,3836,47.45
Office Supplies,7/23/2014,3234,651.21
Clothes,11/16/2015,5944,109.28
Baby Food,11/4/2012,5407,255.28
Cosmetics,11/25/2011,7097,437.20
Vegetables,10/5/2016,3519,154.06
Cosmetics,1/24/2017,9210,437.20
Personal Care,11/14/2014,5737,81.73
Fruits,4/20/2013,6698,9.33
Beverages,10/3/2012,2723,47.45
Baby Food,9/17/2014,6474,255.28
Cereal,5/2/2010,7642,205.70
Meat,8/1/2014,7952,421.89
Personal Care,12/23/2016,6158,81.73
Personal Care,9/2/2015,3046,81.73
Clothes,9/1/2013,6434,109.28
Baby Food,1/15/2015,6171,255.28
Meat,7/26/2013,9136,421.89
Cereal,8/30/2011,4240,205.70
Household,8/3/2016,7426,668.27
Baby Food,12/17/2013,6668,255.28
Snacks,12/17/2016,6970,152.58
Household,2/13/2017,5368,668.27
Fruits,10/25/2010,5930,9.33
Clothes,8/20/2010,4755,109.28
Snacks,4/23/2011,4972,152.58
Household,3/11/2016,1743,668.27
Meat,10/12/2010,7259,421.89
Meat,12/5/2011,5745,421.89
Clothes,1/14/2011,8456,109.28
Cosmetics,9/27/2015,8677,437.20
Snacks,10/12/2015,6726,152.58
Office Supplies,2/14/2017,4951,651.21
Clothes,6/12/2015,2733,109.28
Meat,1/18/2015,1482,421.89
Vegetables,7/10/2017,9641,154.06
Household,5/16/2010,7684,668.27
Cereal,3/30/2016,3116,205.70
Snacks,6/1/2013,5471,152.58
Vegetables,4/22/2015,1319,154.06
Personal Care,9/5/2013,9258,81.73
Baby Food,9/22/2012,4917,255.28
Office Supplies,2/16/2010,5957,651.21
Beverages,12/28/2015,7072,47.45
Vegetables,3/11/2011,4984,154.06
Household,10/3/2011,3449,668.27
Office Supplies,1/18/2012,8253,651.21
Office Supplies,4/17/2011,2212,651.21
Cosmetics,5/5/2017,176,437.20
Fruits,8/14/2012,4025,9.33
Baby Food,11/23/2010,7669,255.28
Baby Food,8/25/2015,2052,255.28
Cosmetics,4/11/2016,146,437.20
Cereal,8/11/2014,1957,205.70
Personal Care,7/12/2013,9520,81.73
Snacks,3/15/2013,1904,152.58
Clothes,11/11/2014,206,109.28
Vegetables,1/6/2017,2557,154.06
Cosmetics,9/1/2011,9117,437.20
Fruits,10/25/2010,7080,9.33
Baby Food,5/18/2012,5669,255.28
Cosmetics,7/22/2011,1138,437.20
Cosmetics,3/5/2012,1774,437.20
Office Supplies,5/10/2015,2894,651.21
Cosmetics,9/13/2015,1847,437.20
Beverages,8/30/2012,3012,47.45
Personal Care,5/5/2014,2802,81.73
Meat,12/18/2010,4657,421.89
Meat,7/14/2016,4053,421.89
Clothes,1/22/2012,3493,109.28
Snacks,6/16/2017,7514,152.58
Snacks,1/27/2012,7683,152.58
Fruits,3/6/2014,7599,9.33
Snacks,8/7/2016,7892,152.58
Cereal,3/27/2013,1223,205.70
Meat,5/28/2010,7283,421.89
Meat,6/29/2015,7798,421.89
Office Supplies,6/9/2010,1522,651.21
Office Supplies,2/13/2016,9240,651.21
Snacks,10/27/2012,8771,152.58
Personal Care,3/10/2012,9963,81.73
Clothes,7/30/2015,9695,109.28
Fruits,3/31/2010,6880,9.33
Baby Food,1/15/2011,7458,255.28
Household,2/21/2011,9405,668.27
Cereal,2/29/2016,7725,205.70
Clothes,1/20/2010,9453,109.28
Fruits,12/3/2011,8658,9.33
Baby Food,8/19/2011,1438,255.28
Meat,6/26/2011,922,421.89
Baby Food,11/1/2014,2273,255.28
Clothes,10/4/2014,7682,109.28
Snacks,12/13/2012,1373,152.58
Office Supplies,12/23/2015,4601,651.21
Vegetables,4/21/2016,652,154.06
Clothes,4/7/2011,9843,109.28
Fruits,5/23/2014,4524,9.33
Snacks,10/14/2013,4073,152.58
Baby Food,10/2/2013,9903,255.28
Meat,11/17/2015,455,421.89
Household,3/30/2015,6203,668.27
Cosmetics,10/10/2011,4651,437.20
Cosmetics,1/16/2014,5337,437.20
Cereal,9/29/2012,4828,205.70
Cosmetics,10/17/2014,1722,437.20
Office Supplies,10/21/2016,1648,651.21
Baby Food,6/18/2016,2269,255.28
Beverages,4/19/2016,8276,47.45
Beverages,5/2/2012,6393,47.45
Cereal,1/9/2013,376,205.70
Snacks,9/25/2012,6009,152.58
Cereal,9/7/2010,6111,205.70
Vegetables,9/24/2014,5530,154.06
Cereal,11/12/2014,6147,205.70
Snacks,4/15/2017,1871,152.58
Snacks,5/3/2010,3646,152.58
Office Supplies,9/11/2013,4445,651.21
Beverages,1/17/2014,4274,47.45
Cosmetics,4/10/2014,5167,437.20
Office Supplies,7/18/2014,6193,651.21
Personal Care,2/4/2016,8451,81.73
Personal Care,6/5/2017,69,81.73
Cereal,7/19/2010,1210,205.70
Cereal,1/11/2015,9065,205.70
Beverages,8/22/2013,2859,47.45
Office Supplies,9/23/2016,8846,651.21
